admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link,score,major_group
BVU7510301C2THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301C2THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301C2THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
BVU7510301THPTQG,BVU,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,42750000,Bà Rịa - Vũng Tàu,Tư thục,https://bvu.edu.vn/,0,0
DBD7510301THPTQG,DBD,TRƯỜNG ĐẠI HỌC BÌNH DƯƠNG,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,11958000,Bình Dương,Tư thục,https://www.bdu.edu.vn/,0,0
DBD7510301THPTQG,DBD,TRƯỜNG ĐẠI HỌC BÌNH DƯƠNG,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A02,11958000,Bình Dương,Tư thục,https://www.bdu.edu.vn/,0,0
DBD7510301THPTQG,DBD,TRƯỜNG ĐẠI HỌC BÌNH DƯƠNG,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A09,11958000,Bình Dương,Tư thục,https://www.bdu.edu.vn/,0,0
DBD7510301THPTQG,DBD,TRƯỜNG ĐẠI HỌC BÌNH DƯƠNG,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,11958000,Bình Dương,Tư thục,https://www.bdu.edu.vn/,0,0
DCD7510301THPTQG,DCD,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,37000244,Đồng Nai,Tư thục,https://dntu.edu.vn/,0,0
DCD7510301THPTQG,DCD,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,37000243,Đồng Nai,Tư thục,https://dntu.edu.vn/,0,0
DCD7510301THPTQG,DCD,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A04,37000242,Đồng Nai,Tư thục,https://dntu.edu.vn/,0,0
DCD7510301THPTQG,DCD,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A10,37000241,Đồng Nai,Tư thục,https://dntu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D02,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D26,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D27,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D28,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D29,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D30,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D90,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D92,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D93,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D94,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D91,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D95,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D02,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D26,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D27,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D28,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D29,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D30,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D90,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D92,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D93,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D94,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D91,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D95,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D02,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D26,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D27,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D28,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D29,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D30,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D90,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D92,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D93,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D94,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D91,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D95,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D02,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D04,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D06,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
DSG7510301THPTQG,DSG,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ SÀI GÒN,7510301,"Công nghệ kỹ thuật điện, điện tử",Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A00,19500000,TP. Hồ Chí Minh,Dân lập,https://www.stu.edu.vn/,0,0
