enroll_code,uni_code,uni_name,major_code,major_name,study_program,enroll_type,enroll_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
GTS7580302A?GNL,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7580302,Qu?n lý xây d?ng,??i trà,?GNL,S? d?ng ?i?m thi ?ánh giá N?ng l?c/?ánh giá T? duy do các ??n v? t? ch?c,VNUHCM,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7340405ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7340405,H? th?ng thông tin qu?n lý,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7340405ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7340405,H? th?ng thông tin qu?n lý,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7340405ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7340405,H? th?ng thông tin qu?n lý,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7340405ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7340405,H? th?ng thông tin qu?n lý,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7460108ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7460108,Khoa h?c d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7460108ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7460108,Khoa h?c d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7460108ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7460108,Khoa h?c d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7460108ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7460108,Khoa h?c d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7480102ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7480102ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7480102ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7480102ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510104ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510104,Công ngh? k? thu?t giao thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510104ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510104,Công ngh? k? thu?t giao thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510104ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510104,Công ngh? k? thu?t giao thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510104ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510104,Công ngh? k? thu?t giao thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510201ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510201,Công ngh? k? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510201ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510201,Công ngh? k? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510201ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510201,Công ngh? k? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510201ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510201,Công ngh? k? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510205ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510205,Công ngh? k? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510205ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510205,Công ngh? k? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510205ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510205,Công ngh? k? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510205ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510205,Công ngh? k? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510303ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510303,Công ngh? k? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510303ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510303,Công ngh? k? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510303ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510303,Công ngh? k? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510303ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510303,Công ngh? k? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510605ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510605,Logistics và Qu?n lý chu?i cung ?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510605ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510605,Logistics và Qu?n lý chu?i cung ?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510605ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510605,Logistics và Qu?n lý chu?i cung ?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7510605ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7510605,Logistics và Qu?n lý chu?i cung ?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520103ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520103,K? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520103ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520103,K? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520103ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520103,K? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520103ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520103,K? thu?t c? khí,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520130ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520130,K? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520130ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520130,K? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520130ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520130,K? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520130ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520130,K? thu?t ô tô,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520207ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520207,K? thu?t ?i?n t? - vi?n thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520207ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520207,K? thu?t ?i?n t? - vi?n thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520207ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520207,K? thu?t ?i?n t? - vi?n thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520207ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520207,K? thu?t ?i?n t? - vi?n thông,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520216ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520216,K? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520216ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520216,K? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520216ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520216,K? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7520216ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7520216,K? thu?t ?i?u khi?n và t? ??ng hóa,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7580302ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7580302,Qu?n lý xây d?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7580302ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7580302,Qu?n lý xây d?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7580302ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7580302,Qu?n lý xây d?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
GTS7580302ATHPTQG,GTS,TR??NG ??I H?C GIAO THÔNG V?N T?I TP. H? CHÍ MINH,7580302,Qu?n lý xây d?ng,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,29400000,TP. H? Chí Minh,Công l?p,https://ut.edu.vn/
RMIT5911CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,5911,S?n xu?t phim ?i?n ?nh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,PTEAcademic,364896000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT5911CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,5911,S?n xu?t phim ?i?n ?nh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,364896000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT5911CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,5911,S?n xu?t phim ?i?n ?nh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,364896000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73201CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73201,Báo chí và Truy?n thông,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,PTEAcademic,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73201CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73201,Báo chí và Truy?n thông,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73201CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73201,Báo chí và Truy?n thông,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73401CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73401,Kinh doanh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,PTEAcademic,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73401CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73401,Kinh doanh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT73401CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,73401,Kinh doanh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
HSU7210408CCQT,HSU,TR??NG ??I H?C HOA SEN,7210408,Ngh? thu?t s? (Digital Art),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
FUV8449001CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,8449001,Khoa h?c tích h?p (Integrated Science),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
FUV8449001CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,8449001,Khoa h?c tích h?p (Integrated Science),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
FUV8449001CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,8449001,Khoa h?c tích h?p (Integrated Science),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,DoulingoEnglishTest,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
FUV7210213CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,7210213,Ngh? thu?t h?c,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
FUV7210213CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,7210213,Ngh? thu?t h?c,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
FUV7210213CCQT,FUV,TR??NG ??I H?C FULBRIGHT VI?T NAM,7210213,Ngh? thu?t h?c,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,DoulingoEnglishTest,467600000,TP. H? Chí Minh,N??c ngoài,https://fulbright.edu.vn/
HSU7210403CCQT,HSU,TR??NG ??I H?C HOA SEN,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210403CCQT,HSU,TR??NG ??I H?C HOA SEN,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEIC,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210403CCQT,HSU,TR??NG ??I H?C HOA SEN,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
RMIT7210403CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,PTEAcademic,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT7210403CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
RMIT7210403CCQT,RMIT,TR??NG ??I H?C QU?C T? RMIT VI?T NAM,7210403,Thi?t k? ?? h?a,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,351264000,TP. H? Chí Minh,N??c ngoài,https://www.rmit.edu.vn/
HSU7210404CCQT,HSU,TR??NG ??I H?C HOA SEN,7210404,Thi?t k? th?i trang,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,43092000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210404CCQT,HSU,TR??NG ??I H?C HOA SEN,7210404,Thi?t k? th?i trang,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEIC,43092000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210404CCQT,HSU,TR??NG ??I H?C HOA SEN,7210404,Thi?t k? th?i trang,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,43092000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210408CCQT,HSU,TR??NG ??I H?C HOA SEN,7210408,Ngh? thu?t s? (Digital Art),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEIC,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7210408CCQT,HSU,TR??NG ??I H?C HOA SEN,7210408,Ngh? thu?t s? (Digital Art),??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,49329000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7220201CCQT,HSU,TR??NG ??I H?C HOA SEN,7220201,Ngôn ng? Anh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEFLiBT,34336000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7220201CCQT,HSU,TR??NG ??I H?C HOA SEN,7220201,Ngôn ng? Anh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,TOEIC,34336000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7220201CCQT,HSU,TR??NG ??I H?C HOA SEN,7220201,Ngôn ng? Anh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IELTS,34336000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
MBS7220201CCCQT,MBS,TR??NG ??I H?C M? TP. H? CHÍ MINH,7220201,Ngôn ng? Anh,Ch?t l??ng cao,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IB,39000000,TP. H? Chí Minh,Công l?p,http://www.oude.edu.vn/
MBS7220201CCCQT,MBS,TR??NG ??I H?C M? TP. H? CHÍ MINH,7220201,Ngôn ng? Anh,Ch?t l??ng cao,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,Alevel,39000000,TP. H? Chí Minh,Công l?p,http://www.oude.edu.vn/
MBS7220201CCCQT,MBS,TR??NG ??I H?C M? TP. H? CHÍ MINH,7220201,Ngôn ng? Anh,Ch?t l??ng cao,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,SAT,39000000,TP. H? Chí Minh,Công l?p,http://www.oude.edu.vn/
MBS7220201CCQT,MBS,TR??NG ??I H?C M? TP. H? CHÍ MINH,7220201,Ngôn ng? Anh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,IB,23000000,TP. H? Chí Minh,Công l?p,http://www.oude.edu.vn/
MBS7220201CCQT,MBS,TR??NG ??I H?C M? TP. H? CHÍ MINH,7220201,Ngôn ng? Anh,??i trà,CCQT,S? d?ng ?i?m ch?ng ch? qu?c t?,Alevel,23000000,TP. H? Chí Minh,Công l?p,http://www.oude.edu.vn/
