admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
MBS-7340101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340101C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340101C,Quản trị kinh doanh,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340115-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340115,Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340120-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340120,Kinh doanh quốc tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340201-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340201,Tài chính - Ngân hàng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340201C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340201C,Tài chính - Ngân hàng,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340204-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340204,Bảo hiểm,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340205-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340205,Công nghệ tài chính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340301-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340301,Kế toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340301C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340301C,Kế toán,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340302-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340302,Kiểm toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340302C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340302C,Kiểm toán,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340403-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340403,Quản lý công,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340404-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340404,Quản trị nhân lực,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7340405-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7340405,Hệ thống thông tin quản lý,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7380101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7380101,Luật,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7380107-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7380107,Luật kinh tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7380107C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7380107C,Luật kinh tế,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7420201-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7420201,Công nghệ sinh học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,24000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7420201C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7420201C,Công nghệ sinh học,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40500000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7460108-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7480101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7480101,Khoa học máy tính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7480101C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7480101C,Khoa học máy tính,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40500000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7480107-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7480107,Trí tuệ nhân tạo,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7480201-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7510102-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7510102,Công nghệ kỹ thuật công trình xây dựng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7510102C-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7510102C,Công nghệ kỹ thuật công trình xây dựng,Chương trình Tiên tiến,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40500000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7510605-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7510605,Logistics và Quản lý chuỗi cung ứng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7540101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7540101,Công nghệ thực phẩm,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,24000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7580302-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7580302,Quản lý xây dựng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,25000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7760101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7760101,Công tác xã hội,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
MBS-7810101-TUYỂN THẲNG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7810101,Du lịch,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,23000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/
HHK-7220201-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7220201,Ngôn ngữ Anh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7340101-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7340101E-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7340101E,Quản trị kinh doanh,Chương trình học bằng Tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14700000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7340120-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7340120,Kinh doanh quốc tế,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7340404-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7340404,Quản trị nhân lực,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7480201-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7510102Q-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7510102Q,Công nghệ kỹ thuật công trình xây dựng,CN: Quản lý và khai thác cảng HK,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7510102X-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7510102X,Công nghệ kỹ thuật công trình xây dựng,CN: Xây dựng và phát triển cảng HK,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7510302-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7510302,Công nghệ kỹ thuật điện tử - viễn thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7510303-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7520120-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7520120,Kỹ thuật hàng không,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7520120E-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7520120E,Kỹ thuật hàng không,Chương trình học Tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14700000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7810103-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7810103,Quản trị dịch vụ du lịch và lữ hành,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7810103T-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7810103T,Quản trị dịch vụ du lịch và lữ hành,CN: Quản trị dịch vụ thương mại hàng không,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7840102-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7840102,Quản lý hoạt động bay,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13200000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
HHK-7840102E-TUYỂN THẲNG,HHK,HỌC VIỆN HÀNG KHÔNG VIỆT NAM,7840102E,Quản lý hoạt động bay,Chương trình học Tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14700000,TP. Hồ Chí Minh,Công lập,https://vaa.edu.vn/
